LEXICAL_CUE	SYNONYM (ORIGINAL REGEX)	IGNORANCE_TYPE	ANNOTATION_ID	SPAN_START	SPAN_END
gained_credibility	gained_credibility	PROBABLE_UNDERSTANDING	PMC3075531.nxml.gz-33837	8932	8950
achieved_substantial_strength	achieved_substantial_strength	PROBABLE_UNDERSTANDING	PMC3075531.nxml.gz-33839	9159	9188
attempts	attempts	INCOMPLETE_EVIDENCE	PMC3075531.nxml.gz-33841	12707	12715
contributor	contributor	SUPERFICIAL_RELATIONSHIP	PMC3075531.nxml.gz-33843	12918	12929
more_common	more_common	PROBABLE_UNDERSTANDING	PMC3075531.nxml.gz-33845	13869	13880
large...trial	large.{0,12}trial	FUTURE_WORK	PMC3075531.nxml.gz-33849	16889	16911
benefit	benefit	IMPORTANT_CONSIDERATION	PMC3075531.nxml.gz-33856	17593	17600
prevention	prevention	SUPERFICIAL_RELATIONSHIP	PMC3075531.nxml.gz-33858	17636	17646
unforeseen_adverse_effects	unforeseen_adverse_effects	IMPORTANT_CONSIDERATION	PMC3075531.nxml.gz-342	17224	17250
suggest	suggest	FUTURE_WORK	PMC3075531.nxml.gz-346	17268	17275
only	only	ANOMALY_CURIOUS_FINDING	PMC3075531.nxml.gz-58	3212	3216
prevents	prevents	SUPERFICIAL_RELATIONSHIP	PMC3075531.nxml.gz-62	3313	3321
because	because	PROBABLE_UNDERSTANDING	PMC3075531.nxml.gz-77	3860	3867
because	because	PROBABLE_UNDERSTANDING	PMC3075531.nxml.gz-80	3976	3983
consider	consider	INCOMPLETE_EVIDENCE	PMC3075531.nxml.gz-88	4277	4285
because	because	PROBABLE_UNDERSTANDING	PMC3075531.nxml.gz-97	4778	4785
attention	attention	INCOMPLETE_EVIDENCE	PMC4715834.nxml.gz-111	10230	10239
guidelines	guidelines	IMPORTANT_CONSIDERATION	PMC4715834.nxml.gz-113	10283	10293
re-emphasize	re-emphasize	IMPORTANT_CONSIDERATION	PMC4715834.nxml.gz-156	11496	11508
recommendations	recommendations	IMPORTANT_CONSIDERATION	PMC4715834.nxml.gz-157	11515	11530
only	only	ANOMALY_CURIOUS_FINDING	PMC4715834.nxml.gz-19	685	689
complications	complications	IMPORTANT_CONSIDERATION	PMC4715834.nxml.gz-227	13801	13814
complications	complications	IMPORTANT_CONSIDERATION	PMC4715834.nxml.gz-27	1195	1208
guidelines	guidelines	IMPORTANT_CONSIDERATION	PMC4715834.nxml.gz-29	1277	1287
complications	complications	IMPORTANT_CONSIDERATION	PMC4715834.nxml.gz-3	154	167
precursor	precursor	SUPERFICIAL_RELATIONSHIP	PMC4715834.nxml.gz-32371	1149	1158
complications	complications	IMPORTANT_CONSIDERATION	PMC4715834.nxml.gz-36	1639	1652
problem	problem	IMPORTANT_CONSIDERATION	PMC4715834.nxml.gz-55	3038	3045
particularly	particularly	IMPORTANT_CONSIDERATION	PMC4715834.nxml.gz-57	3091	3103
only	only	ANOMALY_CURIOUS_FINDING	PMC4715834.nxml.gz-84	7511	7515
but	but	ANOMALY_CURIOUS_FINDING	PMC5546866.nxml.gz-136	15061	15064
differed	differed	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5546866.nxml.gz-211	22374	22382
consequences	consequences	IMPORTANT_CONSIDERATION	PMC5546866.nxml.gz-226	22747	22759
markers	markers	SUPERFICIAL_RELATIONSHIP	PMC5546866.nxml.gz-228	22777	22784
but	but	ANOMALY_CURIOUS_FINDING	PMC5546866.nxml.gz-250	23600	23603
only	only	ANOMALY_CURIOUS_FINDING	PMC5546866.nxml.gz-255	23714	23718
only	only	ANOMALY_CURIOUS_FINDING	PMC5546866.nxml.gz-303	25685	25689
unable_to	unable_to	PROBLEM_COMPLICATION	PMC5546866.nxml.gz-317	26066	26075
lower_power	lower_power	INCOMPLETE_EVIDENCE	PMC5546866.nxml.gz-32381	22684	22695
has_not_been_established	has_not_been_established	FULL_UNKNOWN	PMC5546866.nxml.gz-32383	24644	24668
lower_power	lower_power	INCOMPLETE_EVIDENCE	PMC5546866.nxml.gz-32388	26557	26568
appearing	appearing	ANOMALY_CURIOUS_FINDING	PMC5546866.nxml.gz-359	27184	27193
require	require	IMPORTANT_CONSIDERATION	PMC5546866.nxml.gz-369	27383	27390
considering	considering	PROBABLE_UNDERSTANDING	PMC5546866.nxml.gz-75	4408	4419
based_on	based_on	INCOMPLETE_EVIDENCE	PMC5546866.nxml.gz-92	9940	9948
