LEXICAL_CUE	SYNONYM (ORIGINAL REGEX)	IGNORANCE_TYPE	ANNOTATION_ID	SPAN_START	SPAN_END
no_consensus	no_consensus	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC3933411.nxml.gz-416	32272	32284
recommending	recommending	FUTURE_WORK	PMC3933411.nxml.gz-417	32288	32300
other_studies	other_studies	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC3933411.nxml.gz-420	32500	32513
our_study	our_study	QUESTION_ANSWERED_BY_THIS_WORK	PMC3933411.nxml.gz-427	32815	32824
persisted	persisted	INCOMPLETE_EVIDENCE	PMC3933411.nxml.gz-429	32924	32933
raises	raises	ANOMALY_CURIOUS_FINDING	PMC3933411.nxml.gz-443	33577	33583
absence_of	absence_of	PROBLEM_COMPLICATION	PMC3933411.nxml.gz-446	33638	33648
lack_of	lack_of	PROBLEM_COMPLICATION	PMC3933411.nxml.gz-45	2653	2660
regardless_of	regardless_of	INCOMPLETE_EVIDENCE	PMC3933411.nxml.gz-450	33749	33762
warrant	warrant	FUTURE_WORK	PMC3933411.nxml.gz-459	34026	34033
mitigated_against	mitigated_against	INCOMPLETE_EVIDENCE	PMC3933411.nxml.gz-467	34222	34239
highlight	highlight	INCOMPLETE_EVIDENCE	PMC3933411.nxml.gz-482	34698	34707
cannot	cannot	DIFFICULT_TASK	PMC3933411.nxml.gz-485	34794	34800
too_small_to	too_small_to	DIFFICULT_TASK	PMC3933411.nxml.gz-497	35244	35256
cautious	cautious	IMPORTANT_CONSIDERATION	PMC3933411.nxml.gz-502	35314	35322
conclusions	conclusions	PROBABLE_UNDERSTANDING	PMC3933411.nxml.gz-503	35333	35344
reinforce	reinforce	INCOMPLETE_EVIDENCE	PMC3933411.nxml.gz-51	2835	2844
cannot	cannot	DIFFICULT_TASK	PMC3933411.nxml.gz-512	35498	35504
additional_studies	additional_studies	FUTURE_WORK	PMC3933411.nxml.gz-521	35780	35798
motivate	motivate	FUTURE_WORK	PMC3933411.nxml.gz-539	36391	36399
some...studies	some.{0,17}studies	INCOMPLETE_EVIDENCE	PMC3933411.nxml.gz-54	3056	3084
lack_of	lack_of	PROBLEM_COMPLICATION	PMC3933411.nxml.gz-80	3837	3844
need_for_research	need_for_research	FUTURE_WORK	PMC4897523.nxml.gz-10	357	374
stereotyped	stereotyped	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC4897523.nxml.gz-100	3823	3834
increasingly_diagnosed	increasingly_diagnosed	IMPORTANT_CONSIDERATION	PMC4897523.nxml.gz-105	4158	4180
noted	noted	ANOMALY_CURIOUS_FINDING	PMC4897523.nxml.gz-114	4404	4409
not...consistently	not.{0,11}consistently	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC4897523.nxml.gz-118	4554	4580
various...studies	various.{0,10}studies	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-123	4660	4684
noted	noted	ANOMALY_CURIOUS_FINDING	PMC4897523.nxml.gz-128	4704	4709
little	little	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-131	4761	4767
divulged	divulged	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-135	4781	4789
has_not_been	has_not_been	FULL_UNKNOWN	PMC4897523.nxml.gz-142	4959	4971
challenges	challenges	IMPORTANT_CONSIDERATION	PMC4897523.nxml.gz-148	5088	5098
focus	focus	IMPORTANT_CONSIDERATION	PMC4897523.nxml.gz-161	5529	5534
recent...research	recent.{0,15}research	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-162	5538	5567
factors	factors	SUPERFICIAL_RELATIONSHIP	PMC4897523.nxml.gz-175	6046	6053
factors	factors	SUPERFICIAL_RELATIONSHIP	PMC4897523.nxml.gz-180	6196	6203
shown	shown	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-181	6209	6214
similar_studies	similar_studies	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-191	6800	6815
factors	factors	SUPERFICIAL_RELATIONSHIP	PMC4897523.nxml.gz-193	6874	6881
public_health_concerns	public_health_concerns	IMPORTANT_CONSIDERATION	PMC4897523.nxml.gz-20365	2765	2787
information	information	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-20372	7138	7149
illustrated	illustrated	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-20374	20078	20089
expanded	expanded	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-20376	20057	20065
paradigm_shift	paradigm_shift	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC4897523.nxml.gz-20385	36843	36857
explain	explain	PROBABLE_UNDERSTANDING	PMC4897523.nxml.gz-238	9028	9035
no...article	no.{0,10}article	FULL_UNKNOWN	PMC4897523.nxml.gz-245	9197	9216
looked_at	looked_at	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-268	9811	9820
pointed	pointed	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-276	10045	10052
warrant_a_further_look	warrant_a_further_look	FUTURE_WORK	PMC4897523.nxml.gz-278	10166	10188
factors	factors	SUPERFICIAL_RELATIONSHIP	PMC4897523.nxml.gz-30	1122	1129
critics	critics	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC4897523.nxml.gz-307	11531	11538
observed	observed	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-337	12839	12847
evidence	evidence	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-344	13226	13234
factors	factors	SUPERFICIAL_RELATIONSHIP	PMC4897523.nxml.gz-35	1266	1273
has_been_shown	has_been_shown	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-355	13618	13632
improve_upon	improve_upon	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-381	15013	15025
proper_investigation	proper_investigation	FUTURE_WORK	PMC4897523.nxml.gz-410	16666	16686
provide_information	provide_information	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-424	17218	17237
factors	factors	SUPERFICIAL_RELATIONSHIP	PMC4897523.nxml.gz-44	1466	1473
assessed	assessed	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-441	18429	18437
warranting	warranting	FUTURE_WORK	PMC4897523.nxml.gz-459	19472	19482
is_small	is_small	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-473	19993	20001
focus	focus	IMPORTANT_CONSIDERATION	PMC4897523.nxml.gz-48	1576	1581
other_studies	other_studies	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-484	20486	20499
not_robust	not_robust	PROBLEM_COMPLICATION	PMC4897523.nxml.gz-491	20821	20831
larger...studies	larger.{0,15}studies	FUTURE_WORK	PMC4897523.nxml.gz-529	22289	22317
noted	noted	ANOMALY_CURIOUS_FINDING	PMC4897523.nxml.gz-538	22417	22422
not_necessarily	not_necessarily	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-549	22657	22672
need_for_research	need_for_research	FUTURE_WORK	PMC4897523.nxml.gz-55	1784	1801
calling_for	calling_for	FUTURE_WORK	PMC4897523.nxml.gz-553	22847	22858
shows	shows	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-557	23056	23061
taken_into_consideration	taken_into_consideration	IMPORTANT_CONSIDERATION	PMC4897523.nxml.gz-561	23225	23249
bias	bias	PROBLEM_COMPLICATION	PMC4897523.nxml.gz-586	24500	24504
differing_results	differing_results	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC4897523.nxml.gz-600	25000	25017
evident	evident	PROBABLE_UNDERSTANDING	PMC4897523.nxml.gz-601	25024	25031
more...studies	more.{0,10}studies	FUTURE_WORK	PMC4897523.nxml.gz-602	25037	25058
keeping_in_mind	keeping_in_mind	IMPORTANT_CONSIDERATION	PMC4897523.nxml.gz-605	25106	25121
accounted_for	accounted_for	IMPORTANT_CONSIDERATION	PMC4897523.nxml.gz-609	25209	25222
more...studied	more.{0,12}studied	FUTURE_WORK	PMC4897523.nxml.gz-612	25251	25274
but	but	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC4897523.nxml.gz-633	26223	26226
challenge	challenge	IMPORTANT_CONSIDERATION	PMC4897523.nxml.gz-67	2317	2326
bias	bias	PROBLEM_COMPLICATION	PMC4897523.nxml.gz-672	28126	28130
similar_studies	similar_studies	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-679	28305	28320
illustrating	illustrating	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-681	28336	28348
challenging	challenging	IMPORTANT_CONSIDERATION	PMC4897523.nxml.gz-69	2456	2467
several...studies	several.{0,7}studies	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-699	28990	29011
but_not	but_not	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC4897523.nxml.gz-705	29269	29276
noted	noted	ANOMALY_CURIOUS_FINDING	PMC4897523.nxml.gz-718	29792	29797
identified	identified	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-722	30185	30195
lack_of	lack_of	PROBLEM_COMPLICATION	PMC4897523.nxml.gz-756	31712	31719
differentiate_between	differentiate_between	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC4897523.nxml.gz-769	32260	32281
investigative_stage	investigative_stage	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-78	2884	2903
purports	purports	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-782	32637	32645
latest...studies	latest.{0,8}studies	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-788	32885	32906
initial_research	initial_research	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-79	2930	2946
assert	assert	PROBABLE_UNDERSTANDING	PMC4897523.nxml.gz-81	2999	3005
similar_findings	similar_findings	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-811	33809	33825
in_summary	in_summary	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-817	34100	34111
owing_to	owing_to	PROBLEM_COMPLICATION	PMC4897523.nxml.gz-825	34231	34239
differences	differences	DIFFICULT_TASK	PMC4897523.nxml.gz-827	34240	34251
room_for	room_for	FUTURE_WORK	PMC4897523.nxml.gz-831	34298	34306
in_summary	in_summary	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-845	34763	34773
continuing_research	continuing_research	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-85	3140	3159
not_strong	not_strong	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-858	35150	35160
shown	shown	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-859	35217	35222
shown	shown	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-861	35279	35284
much_literature	much_literature	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-87	3184	3199
cannot_be_ignored	cannot_be_ignored	IMPORTANT_CONSIDERATION	PMC4897523.nxml.gz-877	35680	35697
but	but	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC4897523.nxml.gz-887	35986	35989
but	but	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC4897523.nxml.gz-902	36197	36200
commonly_identified	commonly_identified	INCOMPLETE_EVIDENCE	PMC4897523.nxml.gz-93	3344	3363
serve	serve	FUTURE_PREDICTION	PMC4897523.nxml.gz-933	36832	36837
focus	focus	IMPORTANT_CONSIDERATION	PMC4897523.nxml.gz-938	37041	37046
key_factor	key_factor	SUPERFICIAL_RELATIONSHIP	PMC4897523.nxml.gz-96	3523	3533
assertion	assertion	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC4897523.nxml.gz-99	3730	3739
together	together	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-101	7029	7037
however	however	ANOMALY_CURIOUS_FINDING	PMC5187359.nxml.gz-115	7507	7514
considerations	considerations	IMPORTANT_CONSIDERATION	PMC5187359.nxml.gz-122	7777	7791
however	however	ANOMALY_CURIOUS_FINDING	PMC5187359.nxml.gz-176	21764	21771
however	however	ANOMALY_CURIOUS_FINDING	PMC5187359.nxml.gz-187	22462	22469
explanations	explanations	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-20493	43777	43789
consequence	consequence	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-20498	46760	46771
explanation	explanation	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-20503	52247	52258
to_clarify	to_clarify	FUTURE_WORK	PMC5187359.nxml.gz-20507	60144	60154
too...to_be	too.{0,6}to_be	DIFFICULT_TASK	PMC5187359.nxml.gz-20509	60345	60359
described	described	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-20514	60897	60906
explanation	explanation	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-20516	60793	60804
enhance	enhance	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-20518	61528	61535
however	however	ANOMALY_CURIOUS_FINDING	PMC5187359.nxml.gz-221	24887	24894
although	although	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5187359.nxml.gz-24	2150	2158
detected	detected	ANOMALY_CURIOUS_FINDING	PMC5187359.nxml.gz-245	27035	27043
detected	detected	ANOMALY_CURIOUS_FINDING	PMC5187359.nxml.gz-258	27699	27707
detected	detected	ANOMALY_CURIOUS_FINDING	PMC5187359.nxml.gz-281	31164	31172
considered	considered	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-297	32164	32174
suitable	suitable	IMPORTANT_CONSIDERATION	PMC5187359.nxml.gz-298	32184	32192
but	but	ANOMALY_CURIOUS_FINDING	PMC5187359.nxml.gz-312	34923	34926
detected	detected	ANOMALY_CURIOUS_FINDING	PMC5187359.nxml.gz-358	38973	38981
problem	problem	IMPORTANT_CONSIDERATION	PMC5187359.nxml.gz-37	3175	3182
demonstrates	demonstrates	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-372	39640	39652
extended	extended	SUPERFICIAL_RELATIONSHIP	PMC5187359.nxml.gz-377	39993	40001
contrasts_with	contrasts_with	ANOMALY_CURIOUS_FINDING	PMC5187359.nxml.gz-384	40423	40437
in_agreement	in_agreement	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-386	40644	40656
documented	documented	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-393	40902	40912
described	described	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-398	41104	41113
explanation	explanation	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-401	41238	41249
as	as	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-407	41405	41407
differential	differential	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5187359.nxml.gz-415	41648	41660
differences	differences	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5187359.nxml.gz-422	42054	42065
as	as	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-423	42151	42153
previous_researches	previous_researches	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-446	43426	43445
differential	differential	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5187359.nxml.gz-453	43797	43809
described	described	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-464	44287	44296
explain	explain	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-468	44397	44404
differential	differential	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5187359.nxml.gz-477	44766	44778
in_agreement	in_agreement	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-479	44844	44856
obvious	obvious	ALTERNATIVE_OPTIONS_CONTROVERSY	PMC5187359.nxml.gz-482	44914	44921
explanations	explanations	PROBABLE_UNDERSTANDING	PMC5187359.nxml.gz-483	44922	44934
intriguingly	intriguingly	ANOMALY_CURIOUS_FINDING	PMC5187359.nxml.gz-496	45476	45488
documented	documented	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-506	45795	45805
pointed	pointed	INCOMPLETE_EVIDENCE	PMC5187359.nxml.gz-509	45945	45952
simulate	simulate	SUPERFICIAL_RELATIONSHIP	PMC5187359.nxml.gz-51	3692	3700
